@RELATION randomforestModel
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {gun_shot,car_horn}

@DATA
0.029953,0.001344,3.081355,0.099639,0.169733,0.160501,0.005427,0.038929,-34.434406,2.903800,-0.388282,-0.108805,-0.209339,0.143074,0.132884,0.151132,-0.003802,-0.040097,-0.177748,-0.103246,-0.051010,0.045212,0.008207,0.035054,0.023473,0.024391,0.007759,0.022554,0.002987,0.007379,0.011429,0.024392,0.007769,0.016917,0.009156,0.001945,0.200964,0.020028,0.025561,0.105746,0.001464,0.016288,2.415616,0.369485,0.242384,0.186088,0.168842,0.132125,0.163024,0.098715,0.090681,0.107979,0.109323,0.158780,0.122745,0.015260,0.007721,0.013917,0.011367,0.008346,0.004240,0.012692,0.001725,0.005738,0.005606,0.013352,0.007518,0.003370,gun_shot
0.073486,0.004914,3.025097,0.186396,0.209171,0.567514,0.009293,0.110850,-34.950299,1.321257,-0.457147,0.331226,0.101489,-0.007982,0.051177,0.287019,0.355095,0.120342,-0.073795,0.070155,0.323159,0.005839,0.004149,0.056964,0.002917,0.048954,0.003099,0.087265,0.001438,0.001996,0.003718,0.016765,0.005093,0.036227,0.037320,0.013719,0.212327,0.042514,0.026209,0.498769,0.027209,0.121410,2.886912,0.556753,0.375251,0.162247,0.167554,0.137890,0.161377,0.141152,0.122607,0.132560,0.124097,0.105416,0.126222,0.004459,0.003948,0.037443,0.002011,0.017695,0.002278,0.051598,0.001157,0.001535,0.002367,0.012249,0.004351,0.012967,gun_shot
0.122442,0.004960,3.195568,0.171034,0.149055,1.160963,0.013939,0.211956,-35.359034,-0.853994,-0.535044,0.401071,0.324961,0.704842,0.182936,-0.071245,-0.006789,0.245469,-0.160616,0.004625,0.231374,0.002318,0.001578,0.010620,0.002558,0.056216,0.001327,0.020847,0.003462,0.003858,0.003146,0.005498,0.002569,0.019321,0.029892,0.005191,0.078857,0.031134,0.013204,0.292324,0.053476,0.053747,1.580201,0.384505,0.280015,0.212121,0.161217,0.168674,0.196888,0.137879,0.107157,0.101638,0.151329,0.124623,0.103519,0.001833,0.000823,0.009045,0.001571,0.011714,0.000586,0.015278,0.001947,0.002201,0.001992,0.002344,0.001828,0.004631,gun_shot
0.084054,0.001955,3.232412,0.153630,0.160193,0.658840,0.016914,0.107063,-38.221743,-0.184101,-0.523085,0.674920,0.224127,0.373156,0.046793,0.143038,0.053612,0.074533,-0.005363,0.045193,0.026831,0.005652,0.002055,0.020869,0.002777,0.075174,0.001647,0.037046,0.001433,0.001870,0.004789,0.006271,0.000775,0.027959,0.040863,0.002547,0.048030,0.044973,0.019401,0.334253,0.067876,0.055771,1.572701,0.344110,0.192129,0.168842,0.119699,0.127661,0.127003,0.068777,0.070711,0.121292,0.079722,0.082642,0.113312,0.003022,0.001538,0.012901,0.001590,0.011471,0.000897,0.018599,0.001039,0.001672,0.002230,0.003213,0.000434,0.003719,gun_shot
0.042459,0.007746,3.080404,0.096617,0.126139,0.384187,0.024351,0.070869,-37.252551,0.477337,-0.332038,0.337769,0.262820,0.374868,0.156673,0.083147,0.091950,0.108787,0.062487,0.128999,0.064960,0.001533,0.000976,0.063635,0.001153,0.072980,0.000674,0.108441,0.001505,0.000681,0.002463,0.005940,0.000646,0.052572,0.028718,0.014675,0.105877,0.033417,0.022061,0.280538,0.075962,0.051647,1.853791,0.360484,0.210755,0.176252,0.124226,0.131773,0.114209,0.104548,0.097649,0.093068,0.080171,0.074829,0.092421,0.001514,0.000665,0.045885,0.000929,0.018091,0.000559,0.070062,0.001562,0.000538,0.001962,0.003972,0.000557,0.017455,gun_shot
0.089937,0.014923,3.009800,0.197467,0.208583,0.765402,0.006727,0.144737,-32.393853,1.342023,-0.242683,0.239196,0.283015,0.097076,0.007178,0.006654,-0.088303,-0.116889,0.026265,0.013339,-0.028296,0.007032,0.001773,0.021311,0.007485,0.070643,0.004278,0.039679,0.002410,0.002221,0.008307,0.011750,0.002202,0.026627,0.037167,0.022292,0.350628,0.032890,0.022530,0.385612,0.018846,0.080719,2.363042,0.598983,0.403277,0.223068,0.191770,0.145763,0.135841,0.140864,0.156381,0.146389,0.134187,0.142971,0.114362,0.005006,0.001800,0.014939,0.005209,0.022414,0.003871,0.043698,0.002950,0.001602,0.006000,0.009069,0.001939,0.012816,gun_shot
0.023225,0.007877,3.250901,0.092946,0.151247,0.163359,0.013744,0.033859,-38.116530,1.437750,-0.615069,0.203580,0.257385,0.215576,0.030443,0.025069,0.036095,0.025378,0.001405,0.053852,0.001851,0.003382,0.001387,0.007195,0.003090,0.122564,0.001578,0.014638,0.002809,0.000843,0.005570,0.004222,0.000981,0.035763,0.012209,0.015896,0.038973,0.025097,0.021519,0.119557,0.049625,0.024777,1.739599,0.296803,0.302203,0.117029,0.125043,0.114717,0.132109,0.120261,0.128907,0.127247,0.128783,0.106588,0.104271,0.003905,0.001210,0.004008,0.002487,0.016430,0.001341,0.015047,0.003622,0.000834,0.006367,0.003971,0.000956,0.005897,gun_shot
0.068124,0.010717,3.013096,0.136282,0.161611,0.661351,0.021648,0.119822,-33.230354,1.175079,-0.199150,0.285337,0.316813,0.187484,0.033548,0.076578,0.047046,0.016070,0.054065,0.033253,0.043208,0.003526,0.001933,0.049752,0.002952,0.053102,0.002583,0.120243,0.001473,0.002661,0.003512,0.009499,0.001722,0.046751,0.028111,0.015257,0.241293,0.027572,0.020558,0.303311,0.043969,0.058092,1.811206,0.532158,0.323640,0.178849,0.138845,0.152819,0.120255,0.126728,0.111285,0.095616,0.116622,0.120453,0.127091,0.002787,0.001654,0.041175,0.002111,0.022227,0.001483,0.078975,0.001653,0.002485,0.002095,0.005978,0.001242,0.018683,gun_shot
0.023992,0.001940,2.939312,0.089911,0.150933,0.319907,0.023567,0.037709,-38.337369,1.559186,-0.024028,0.444683,0.290812,0.221300,0.108703,0.167987,0.057138,0.060860,0.079923,0.068669,0.066958,0.001583,0.000499,0.082144,0.001324,0.051944,0.000742,0.189914,0.000661,0.000462,0.001668,0.010308,0.000502,0.069589,0.019966,0.004531,0.184278,0.030552,0.019854,0.199636,0.042615,0.034407,1.859239,0.325042,0.255095,0.146096,0.135485,0.129861,0.095958,0.086439,0.089610,0.076132,0.092858,0.100884,0.088158,0.001447,0.000457,0.048573,0.001156,0.008944,0.000740,0.077021,0.000803,0.000404,0.001544,0.009433,0.000485,0.017396,gun_shot
0.026004,0.004066,3.038553,0.080828,0.136785,0.208674,0.030338,0.038389,-39.990878,0.910258,-0.316242,0.299438,0.244442,0.311453,0.162766,0.117993,0.086906,0.096068,0.087470,0.122104,0.054345,0.001703,0.001208,0.033188,0.001502,0.099963,0.001274,0.067275,0.001761,0.001603,0.002660,0.005301,0.001276,0.041516,0.013272,0.009692,0.164393,0.018665,0.018657,0.131704,0.070357,0.022050,2.085383,0.298321,0.223140,0.146802,0.169421,0.118553,0.090261,0.099119,0.082402,0.098204,0.076617,0.100737,0.091452,0.001130,0.000791,0.026802,0.000959,0.019018,0.000904,0.056133,0.001468,0.001409,0.001871,0.005065,0.001340,0.010575,gun_shot
0.019011,0.002522,3.032309,0.195947,0.250622,0.203360,0.034446,0.017060,-39.494850,1.216743,0.571861,0.410671,0.120012,0.120949,0.009508,0.121646,0.025204,0.126667,0.023353,0.052461,0.090619,0.000819,0.000183,0.009637,0.000730,0.141493,0.000584,0.035776,0.000156,0.000476,0.001184,0.002259,0.000346,0.043195,0.028024,0.010164,0.323930,0.073213,0.067090,0.277512,0.064505,0.053238,6.259418,0.784634,0.227633,0.182801,0.124469,0.144790,0.102322,0.109385,0.181126,0.173226,0.128290,0.074427,0.114659,0.001287,0.000398,0.013796,0.001807,0.039269,0.001327,0.051636,0.000370,0.001153,0.001998,0.003749,0.000835,0.004081,gun_shot
0.012835,0.010791,2.871374,0.130744,0.206324,0.168036,0.030816,0.032167,-37.129449,1.359743,0.770513,0.425757,0.269047,0.283764,0.114994,0.174600,0.019329,0.085367,0.076575,0.021588,0.056670,0.000286,0.000076,0.018366,0.000389,0.133704,0.000165,0.050583,0.000104,0.000245,0.000498,0.002230,0.000113,0.043197,0.030297,0.023999,0.473184,0.051694,0.028094,0.341221,0.046761,0.087245,5.654010,0.930204,0.388110,0.206140,0.269859,0.226117,0.124054,0.149082,0.148897,0.122964,0.139473,0.143388,0.100526,0.000452,0.000160,0.025941,0.000796,0.040080,0.000295,0.060770,0.000257,0.000600,0.000946,0.003361,0.000205,0.007970,gun_shot
0.013852,0.012747,2.907979,0.138566,0.177433,0.293291,0.035134,0.035099,-34.238879,0.287530,0.364344,0.603414,0.009032,0.217645,0.010829,0.245795,0.060698,0.039500,0.045647,0.018442,0.062273,0.000436,0.000243,0.013166,0.000442,0.131775,0.000295,0.042326,0.000153,0.000279,0.000527,0.002324,0.000217,0.045102,0.022154,0.026525,0.664627,0.066611,0.027396,0.472322,0.062236,0.081103,4.953222,1.057121,0.318289,0.383052,0.294452,0.184146,0.148609,0.149078,0.170166,0.176781,0.161557,0.126163,0.126671,0.000656,0.000389,0.023390,0.000681,0.052888,0.000435,0.075014,0.000266,0.000452,0.000790,0.004184,0.000343,0.013555,gun_shot
0.018425,0.001864,3.153452,0.150501,0.215873,0.253887,0.018393,0.040154,-39.522416,0.698667,-0.083900,0.358331,0.347262,0.181249,0.065811,0.107188,0.041339,0.086911,0.002077,-0.008943,0.026423,0.000584,0.000578,0.003037,0.000583,0.144555,0.000552,0.005918,0.000394,0.000486,0.000654,0.000854,0.000563,0.040322,0.040468,0.006987,0.340316,0.040326,0.035870,0.445082,0.037714,0.087212,4.033801,0.754049,0.350154,0.204178,0.201307,0.170249,0.194526,0.142875,0.180320,0.128766,0.146532,0.149603,0.128813,0.000890,0.000883,0.006935,0.000802,0.038521,0.000909,0.010888,0.000624,0.000779,0.000939,0.001192,0.001160,0.010072,gun_shot
0.069567,0.001796,2.981485,0.228275,0.252408,0.474533,0.005833,0.034111,-39.220414,1.588169,-0.036486,0.207266,0.171061,-0.054463,0.058530,0.045435,-0.021134,0.038065,-0.014100,0.007770,0.004358,0.004800,0.002245,0.023392,0.005003,0.093280,0.003558,0.067571,0.001285,0.002649,0.004328,0.008322,0.002125,0.036706,0.034423,0.006869,0.228978,0.054379,0.044144,0.219594,0.005550,0.034277,4.214806,0.326120,0.335145,0.208970,0.216662,0.201490,0.153271,0.131622,0.134979,0.156219,0.145245,0.140357,0.144909,0.006388,0.002494,0.022197,0.005010,0.043989,0.003589,0.062811,0.001243,0.002383,0.004253,0.008020,0.002624,0.014153,gun_shot
0.067233,0.001890,3.135925,0.193664,0.233615,0.490345,0.003790,0.028015,-38.727740,2.034387,0.076187,0.431631,0.120593,0.091687,-0.020348,0.053619,0.007203,-0.023387,0.021098,-0.017373,0.056563,0.008773,0.001709,0.024378,0.007021,0.092746,0.005401,0.033251,0.001132,0.003284,0.006971,0.019924,0.002273,0.028681,0.022458,0.005442,0.161735,0.026814,0.022369,0.198080,0.002678,0.020290,2.256957,0.254537,0.172776,0.173445,0.157853,0.162664,0.157103,0.140389,0.171019,0.140640,0.126166,0.133158,0.135837,0.008663,0.001542,0.015831,0.006783,0.029393,0.004195,0.026028,0.001021,0.002675,0.004943,0.016749,0.001899,0.005773,gun_shot
0.040336,0.003537,2.928226,0.150130,0.198098,0.447605,0.013663,0.068537,-36.356650,1.298627,0.228470,0.498943,0.290149,0.158213,0.093165,0.136325,0.017158,0.041913,0.056370,-0.005168,0.046691,0.001870,0.000696,0.046986,0.002860,0.088015,0.002012,0.071363,0.000528,0.000983,0.002826,0.012983,0.000839,0.042220,0.042062,0.009587,0.373324,0.036563,0.024775,0.549018,0.016008,0.094211,3.486867,0.674365,0.307362,0.244351,0.225507,0.253255,0.184626,0.146253,0.155422,0.148268,0.166239,0.140511,0.118358,0.001561,0.000851,0.045523,0.002805,0.041974,0.002675,0.057554,0.000851,0.001229,0.002903,0.014818,0.001374,0.017984,gun_shot
0.055770,0.008894,2.963712,0.138476,0.182432,0.390929,0.014206,0.061615,-32.457902,2.203782,-0.205883,0.667033,0.164671,-0.025784,-0.293022,-0.084923,-0.143700,-0.098520,0.022998,-0.063954,-0.103082,0.018852,0.004550,0.032727,0.015048,0.039126,0.013654,0.028612,0.001961,0.008022,0.027268,0.029286,0.006146,0.021427,0.025789,0.010570,0.360722,0.042041,0.030037,0.338872,0.037158,0.049063,2.904809,0.578669,0.382164,0.306497,0.403449,0.293786,0.242355,0.181747,0.157880,0.155884,0.158137,0.158950,0.167776,0.016065,0.003905,0.021788,0.012455,0.030765,0.015606,0.019045,0.001861,0.007136,0.022495,0.018966,0.006100,0.008234,gun_shot
0.046563,0.020411,2.843337,0.133398,0.172463,0.360039,0.012844,0.053772,-29.731540,0.788824,-0.480533,0.405746,0.490664,0.209551,0.117433,0.318577,0.011122,0.108128,0.056177,-0.057122,0.062641,0.002715,0.001726,0.068668,0.002833,0.074394,0.002501,0.089254,0.001092,0.001395,0.002779,0.006401,0.001940,0.040518,0.030856,0.040857,0.455763,0.026498,0.027966,0.282363,0.017190,0.051301,4.329138,0.605928,0.489295,0.207462,0.211677,0.198273,0.162313,0.155688,0.157014,0.167585,0.137116,0.116426,0.107361,0.003285,0.002230,0.063222,0.003396,0.046371,0.002947,0.070356,0.001230,0.001703,0.003396,0.006400,0.002407,0.017633,gun_shot
0.049755,0.022606,2.840448,0.141239,0.178980,0.358775,0.012884,0.055338,-29.225182,1.551284,-0.044064,0.428347,0.186344,0.189953,0.171104,0.235263,0.093721,0.063547,0.143712,0.088707,0.086109,0.002421,0.001638,0.076992,0.002231,0.031031,0.003670,0.205724,0.001264,0.001701,0.004114,0.014885,0.001373,0.063385,0.021236,0.045303,0.354708,0.029415,0.022702,0.230138,0.010542,0.046505,3.363112,0.496409,0.329399,0.248550,0.254399,0.245983,0.168531,0.238335,0.200001,0.151082,0.125653,0.143589,0.103721,0.002033,0.001584,0.063998,0.001653,0.021461,0.004362,0.084783,0.001598,0.001872,0.005068,0.010097,0.001426,0.019967,gun_shot
0.130892,0.002520,3.174796,0.295831,0.289897,0.876400,0.001739,0.190136,-31.114670,2.136106,-0.001401,0.224593,0.085726,-0.147766,-0.039691,-0.009637,0.031348,0.026111,-0.031047,0.034955,0.005753,0.012809,0.003840,0.023885,0.015423,0.017905,0.010772,0.031796,0.001714,0.008735,0.018134,0.063346,0.005797,0.021721,0.030321,0.003871,0.074870,0.024439,0.012605,0.244994,0.000935,0.099142,1.187912,0.309222,0.219526,0.151957,0.159083,0.157620,0.143843,0.155149,0.159186,0.135715,0.165073,0.144471,0.133559,0.007413,0.002661,0.011898,0.011907,0.011640,0.008942,0.019845,0.001298,0.007292,0.013036,0.028639,0.004283,0.007073,gun_shot
0.016619,0.000525,2.712500,0.068508,0.108347,0.137827,0.024084,0.018150,-42.702468,1.023124,-0.392413,0.257896,-0.032808,0.291108,-0.007021,0.073036,0.052704,0.098105,0.020760,0.072795,0.067412,0.003934,0.002060,0.040999,0.003873,0.007366,0.004763,0.127554,0.001966,0.003489,0.005487,0.022432,0.002403,0.039601,0.009394,0.000870,0.445928,0.048724,0.061636,0.109904,0.036595,0.011325,2.979640,0.860050,0.471694,0.276176,0.314956,0.222049,0.206290,0.183603,0.200229,0.181717,0.126619,0.142294,0.126012,0.004775,0.002278,0.046938,0.005369,0.006750,0.006109,0.047458,0.002876,0.005483,0.005979,0.020229,0.002339,0.015104,gun_shot
0.056452,0.002004,3.116759,0.113931,0.140439,0.489448,0.010053,0.104222,-32.363522,0.604835,-1.586382,0.082199,0.340703,0.037667,-0.153649,-0.028734,-0.131730,0.035825,-0.045687,0.098569,0.058948,0.003510,0.003265,0.004006,0.002960,0.001866,0.002093,0.099553,0.002405,0.002866,0.004161,0.005206,0.003423,0.027415,0.033026,0.003240,0.259783,0.040334,0.023445,0.349139,0.019669,0.070051,1.226679,0.489549,0.419280,0.280907,0.213472,0.192685,0.159701,0.165262,0.191164,0.183591,0.150021,0.169696,0.151375,0.002839,0.002565,0.003484,0.002504,0.001373,0.001284,0.023855,0.001953,0.002639,0.003809,0.004996,0.002740,0.006421,gun_shot
0.054053,0.001305,3.173158,0.118607,0.146644,0.513490,0.012100,0.117114,-33.148926,0.472329,-1.538409,0.008324,0.241343,0.058033,-0.179517,-0.067855,-0.149718,-0.002620,-0.086363,0.065582,0.019821,0.003268,0.002521,0.003035,0.002823,0.001400,0.002073,0.108906,0.002223,0.002299,0.002811,0.003187,0.002666,0.029837,0.046272,0.002234,0.229576,0.044811,0.021986,0.435449,0.026251,0.099314,2.536641,0.612184,0.483801,0.327830,0.248477,0.225493,0.179699,0.201120,0.177814,0.205419,0.160361,0.165812,0.140072,0.003572,0.002945,0.003423,0.002926,0.001398,0.002230,0.042532,0.002666,0.002990,0.003268,0.003445,0.002634,0.011777,gun_shot
0.056058,0.001678,3.068552,0.122144,0.146399,0.564421,0.019161,0.100429,-33.407750,-0.253935,-1.357239,-0.097252,0.277206,0.105828,0.056793,-0.109755,-0.127796,0.092835,-0.038703,0.039350,-0.018886,0.001642,0.001376,0.001918,0.001848,0.002320,0.002796,0.099950,0.005115,0.003354,0.003073,0.005133,0.003304,0.028017,0.050976,0.002955,0.314240,0.043131,0.018037,0.537680,0.048700,0.103047,3.524165,1.075608,0.648537,0.476651,0.314445,0.292193,0.293211,0.205268,0.199391,0.194774,0.174232,0.172246,0.143773,0.002001,0.001551,0.002098,0.001910,0.002661,0.003411,0.051592,0.007860,0.003969,0.004149,0.008358,0.004578,0.013612,gun_shot
0.018557,0.001920,3.208567,0.097371,0.153765,0.155493,0.008602,0.024797,-33.735958,0.756641,-0.938423,0.245903,0.415692,0.137547,0.029680,0.047159,0.014850,0.069675,-0.082833,0.082758,0.053695,0.001558,0.001328,0.003979,0.001757,0.001518,0.001445,0.135330,0.001415,0.001602,0.003140,0.003217,0.002456,0.037357,0.017952,0.003517,0.165273,0.025234,0.019296,0.141526,0.017984,0.022981,2.011352,0.644345,0.489941,0.379435,0.226340,0.185692,0.182432,0.154072,0.171217,0.178003,0.165355,0.155547,0.160607,0.001910,0.001786,0.006501,0.002262,0.001637,0.001786,0.029340,0.001820,0.001918,0.004825,0.004776,0.003413,0.008069,gun_shot
0.011829,0.002347,3.258147,0.075184,0.148215,0.081467,0.006105,0.018702,-35.051697,1.640687,-1.159374,0.430819,0.504729,0.325318,0.039935,0.090909,0.046218,-0.002818,-0.085467,0.010449,0.065566,0.001887,0.001421,0.003829,0.001097,0.001201,0.000898,0.143358,0.000913,0.001241,0.001551,0.002248,0.002637,0.039561,0.007917,0.004260,0.049142,0.016029,0.016914,0.074040,0.009982,0.014575,1.004006,0.443983,0.402756,0.245297,0.194543,0.175274,0.169316,0.174006,0.166453,0.154290,0.154514,0.144772,0.150931,0.002018,0.001640,0.004091,0.001250,0.000934,0.000904,0.012934,0.000916,0.001606,0.001614,0.002203,0.002746,0.003461,gun_shot
0.012368,0.006495,3.179028,0.086156,0.154849,0.116088,0.008832,0.023219,-33.318753,1.584901,-1.303229,0.466427,0.771337,0.458976,0.016792,0.028732,0.060327,0.090498,-0.041716,0.071471,0.035620,0.002010,0.001833,0.004291,0.001117,0.001395,0.000806,0.141821,0.000921,0.000860,0.001529,0.003050,0.001957,0.039274,0.011671,0.012227,0.201346,0.019299,0.016470,0.149788,0.013556,0.029264,1.575587,0.641102,0.353805,0.266976,0.228708,0.210091,0.203004,0.187798,0.181503,0.173648,0.172790,0.149630,0.146042,0.002727,0.002576,0.003624,0.001397,0.001417,0.000942,0.022819,0.001089,0.001101,0.002243,0.003919,0.002977,0.005863,gun_shot
0.034328,0.003943,3.191622,0.090021,0.152289,0.252852,0.006871,0.052287,-33.556180,1.203142,-1.085407,0.152390,0.434900,0.267971,-0.034690,0.069415,0.060397,0.045353,-0.082736,0.012650,0.055211,0.002766,0.002425,0.003545,0.001542,0.001680,0.002142,0.118908,0.002064,0.002401,0.003485,0.003681,0.003638,0.033169,0.020905,0.006987,0.150970,0.022160,0.017366,0.183416,0.015691,0.034057,1.676562,0.553097,0.405360,0.245858,0.212608,0.221758,0.171897,0.142816,0.149469,0.137775,0.143223,0.128036,0.120808,0.003094,0.002758,0.003170,0.001470,0.001425,0.002138,0.024837,0.001927,0.002371,0.003819,0.003943,0.004187,0.006527,gun_shot
0.063701,0.001237,3.077591,0.124923,0.126630,0.711565,0.006252,0.113576,-31.793079,-0.686804,-1.280764,-0.288021,0.504196,0.203176,0.037516,0.029851,-0.062220,0.018057,-0.059542,-0.031693,0.126359,0.002775,0.002065,0.002758,0.001660,0.002289,0.002489,0.096981,0.002043,0.002258,0.002988,0.004014,0.003640,0.026336,0.040045,0.002212,0.422840,0.037191,0.020841,0.480831,0.013228,0.073088,1.678347,0.611996,0.430695,0.374801,0.248299,0.248051,0.210525,0.216933,0.173766,0.156329,0.138098,0.145336,0.137753,0.002313,0.001912,0.001924,0.001300,0.001789,0.002416,0.041209,0.001970,0.001982,0.002652,0.004313,0.003304,0.011433,gun_shot
0.028627,0.003606,3.256916,0.079824,0.148618,0.226245,0.007332,0.042764,-34.658952,1.507742,-0.620660,0.234628,0.230129,0.221022,-0.010575,-0.048317,0.089354,-0.030770,-0.031340,-0.008137,0.042870,0.001291,0.000950,0.003094,0.001434,0.001226,0.001708,0.132805,0.001143,0.001017,0.001660,0.001502,0.001531,0.036982,0.022431,0.006061,0.065869,0.021281,0.018433,0.186183,0.016974,0.034321,2.084254,0.788485,0.326282,0.276351,0.222273,0.173455,0.169002,0.161959,0.153448,0.154484,0.146223,0.150988,0.142388,0.001403,0.001220,0.003488,0.002107,0.001525,0.003029,0.024373,0.001306,0.001161,0.001813,0.001510,0.001694,0.006682,gun_shot
0.026290,0.006323,3.171730,0.092747,0.148882,0.227691,0.016121,0.049000,-31.876319,0.886025,-1.066840,0.071174,0.174324,0.247118,-0.002016,0.057569,0.010735,0.107856,-0.070079,0.022316,0.051124,0.002143,0.002193,0.003776,0.002480,0.002634,0.003301,0.111051,0.003666,0.003598,0.004791,0.003972,0.004017,0.031002,0.026255,0.010698,0.268931,0.036856,0.026170,0.331844,0.033981,0.058863,2.241708,1.010160,0.462122,0.322193,0.244235,0.236781,0.210899,0.188088,0.156972,0.175264,0.172418,0.156124,0.153602,0.002220,0.002099,0.002835,0.002307,0.002524,0.003341,0.035307,0.003714,0.003369,0.005038,0.004199,0.003532,0.009486,gun_shot
0.102954,0.003249,3.134282,0.152395,0.151559,0.927313,0.010442,0.204132,-30.300843,-0.343791,-1.402580,-0.052587,-0.168404,0.085099,0.086880,-0.162344,-0.101389,0.055351,-0.061492,0.047647,0.114532,0.003104,0.002886,0.003442,0.002800,0.003360,0.005604,0.063001,0.004695,0.004649,0.004171,0.003892,0.004090,0.017889,0.032867,0.003535,0.187874,0.025531,0.017509,0.304405,0.014808,0.064558,2.333194,0.903849,0.449016,0.306888,0.268302,0.251037,0.205521,0.184985,0.190632,0.178517,0.165274,0.156975,0.158881,0.002784,0.002109,0.003312,0.001943,0.002510,0.004511,0.025994,0.003942,0.003406,0.003186,0.002889,0.003175,0.006891,gun_shot
0.027637,0.017074,3.253065,0.096796,0.136539,0.301109,0.012074,0.051182,-31.119876,0.415738,-1.308138,-0.058490,0.150315,0.080689,-0.100962,-0.046398,-0.096755,-0.080867,-0.090983,0.063125,0.048821,0.001790,0.001420,0.001505,0.001430,0.001075,0.001333,0.132738,0.001106,0.001455,0.001556,0.001950,0.001888,0.036451,0.029871,0.030686,0.156908,0.039070,0.018091,0.348457,0.026792,0.064712,1.987354,0.743496,0.454476,0.317650,0.198959,0.202633,0.175855,0.160535,0.159918,0.132375,0.145829,0.140173,0.133020,0.002397,0.001918,0.001444,0.001804,0.001191,0.001448,0.030601,0.001146,0.001766,0.001899,0.002742,0.002676,0.008531,gun_shot
0.053973,0.007094,3.174585,0.108399,0.133774,0.401590,0.006954,0.098780,-28.381024,-0.382687,-1.913866,-0.109384,0.115876,0.154418,-0.186167,-0.054067,-0.141446,0.032325,-0.082284,0.081378,0.047964,0.004500,0.003609,0.005076,0.004132,0.004046,0.003423,0.077964,0.003807,0.005188,0.005341,0.007121,0.007952,0.021598,0.036220,0.012029,0.235300,0.039290,0.025100,0.392395,0.013875,0.088817,2.068956,0.467676,0.302862,0.276329,0.232015,0.221203,0.163571,0.177633,0.158010,0.179244,0.142819,0.145007,0.121704,0.004025,0.003191,0.004642,0.003398,0.003281,0.002837,0.038770,0.003251,0.004566,0.004368,0.005756,0.007843,0.010140,gun_shot
