@RELATION svmModel
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {gun_shot,car_horn,jackhammer,drilling,children_playing,dog_bark}

@DATA
0.040180,0.021532,3.170657,0.107151,0.155056,0.159995,0.004041,0.045782,-24.609507,1.205370,-0.790745,0.972874,0.135295,0.230583,0.354942,0.345779,0.004946,0.188229,0.163400,0.198373,0.132883,0.003938,0.005569,0.096273,0.005966,0.015125,0.007277,0.033453,0.005057,0.003793,0.003101,0.036680,0.003045,0.033562,0.006081,0.006995,0.083382,0.015034,0.021504,0.053187,0.001871,0.009299,0.336730,0.256470,0.233833,0.215659,0.227365,0.198901,0.220712,0.213130,0.198532,0.226154,0.203259,0.181852,0.149513,0.003501,0.005784,0.035331,0.007198,0.013924,0.007338,0.021167,0.005597,0.003771,0.002549,0.022761,0.002973,0.009639,car_horn
0.022395,0.006326,3.187274,0.089295,0.163255,0.062496,0.005994,0.029645,-26.076070,2.874903,-0.442178,0.184156,-0.431989,-0.150156,-0.190787,-0.021222,0.018691,0.021746,-0.094923,-0.053958,-0.160465,0.026460,0.019467,0.015897,0.008260,0.009574,0.015205,0.025351,0.001460,0.019398,0.063041,0.012990,0.005311,0.028630,0.005326,0.005048,0.075624,0.017331,0.022693,0.045489,0.003608,0.008938,0.720790,0.353390,0.248404,0.313890,0.209459,0.192513,0.185914,0.222279,0.210234,0.208268,0.190775,0.182789,0.187953,0.020363,0.020622,0.014025,0.009072,0.010651,0.015021,0.013070,0.001672,0.014567,0.029224,0.011304,0.004908,0.008350,car_horn
0.102188,0.029780,3.236238,0.158721,0.162490,1.088850,0.002854,0.140657,-23.561977,1.548442,1.023826,-0.645519,0.468074,-0.686617,0.214478,-0.387110,0.075586,0.038930,0.094386,0.227220,-0.009270,0.006450,0.001667,0.012474,0.009486,0.009548,0.004338,0.009343,0.006164,0.010976,0.019367,0.014210,0.003192,0.008410,0.016944,0.013600,0.050637,0.010728,0.011400,0.096946,0.000807,0.006581,0.442633,0.231114,0.186846,0.149919,0.192782,0.177635,0.168532,0.143329,0.160370,0.146367,0.176849,0.131519,0.142974,0.005193,0.001127,0.008262,0.006485,0.008675,0.002725,0.004927,0.006736,0.009066,0.012083,0.009102,0.001969,0.003338,car_horn
0.040187,0.004540,3.213142,0.094461,0.153360,0.137182,0.004412,0.056791,-26.039707,1.683201,-0.599324,0.769955,-0.221384,0.115041,0.047620,0.195887,0.090137,-0.012400,-0.132375,0.042324,0.059432,0.016335,0.004057,0.034295,0.009872,0.033287,0.005280,0.044416,0.006820,0.004193,0.006661,0.026479,0.007728,0.023014,0.005984,0.002201,0.058102,0.010628,0.015564,0.042577,0.001573,0.007426,0.419300,0.204573,0.188835,0.177663,0.168130,0.158605,0.165858,0.167654,0.156850,0.159631,0.153530,0.147068,0.148624,0.011693,0.003189,0.020612,0.007533,0.010474,0.004203,0.026860,0.005639,0.003876,0.004148,0.017661,0.006619,0.007378,car_horn
0.246847,0.044984,3.215976,0.324393,0.223540,0.980481,0.002386,0.359080,-31.290797,-0.926993,0.841468,-1.255636,0.472512,-0.566626,-0.265663,-0.558403,-0.304066,0.479902,0.405209,0.598716,-0.203903,0.000217,0.000156,0.000454,0.000179,0.000353,0.000453,0.006128,0.058316,0.001344,0.011114,0.000396,0.000252,0.017751,0.135464,0.038308,0.255694,0.115014,0.038722,0.899649,0.002686,0.257507,3.609636,0.641817,0.402772,0.532877,0.383445,0.335123,0.296712,0.301229,0.240644,0.176879,0.159072,0.201610,0.195081,0.000247,0.000197,0.000462,0.000222,0.000436,0.000638,0.007584,0.040362,0.001647,0.008997,0.000424,0.000242,0.009816,car_horn
0.092482,0.093307,3.254582,0.199613,0.211159,1.106470,0.002267,0.137374,-24.680444,0.933795,0.504771,-1.462260,-0.427075,-1.121080,0.116028,0.185658,0.410269,0.683602,-0.028092,-0.293578,-0.251928,0.090776,0.003456,0.005447,0.000720,0.010419,0.000477,0.006508,0.000328,0.002360,0.007901,0.004936,0.009315,0.028338,0.008084,0.008630,0.056766,0.011404,0.011172,0.057572,0.003517,0.005860,1.118068,0.337857,0.299416,0.289381,0.171860,0.197755,0.126838,0.136043,0.164793,0.164788,0.129761,0.149823,0.099336,0.009064,0.000811,0.007738,0.000233,0.006874,0.000239,0.007375,0.000072,0.000917,0.002579,0.004790,0.002259,0.002591,car_horn
0.006816,0.026155,2.898121,0.078427,0.169758,0.020510,0.013559,0.006535,-29.273638,3.193222,0.835909,0.920690,0.258249,0.287003,0.204339,0.225706,0.186179,0.196809,0.145852,0.123194,0.101130,0.004310,0.000344,0.129307,0.002194,0.035867,0.001433,0.125541,0.000095,0.000600,0.004386,0.054525,0.000426,0.058390,0.002240,0.008015,0.153979,0.027491,0.037783,0.015787,0.007950,0.001285,0.946039,0.280249,0.274391,0.209595,0.155793,0.152605,0.139392,0.127321,0.134750,0.133620,0.133639,0.124427,0.120559,0.003900,0.000409,0.050319,0.001898,0.022776,0.001196,0.057087,0.000092,0.000480,0.003566,0.032147,0.000389,0.010485,car_horn
0.083008,0.032561,3.181740,0.149610,0.172926,0.752917,0.002901,0.116939,-29.990592,-0.913252,-1.082140,0.347492,0.049103,-0.308186,-0.080125,0.087221,-0.023635,0.111746,-0.225487,-0.115384,0.100430,0.002321,0.003241,0.017289,0.002263,0.003722,0.005322,0.041884,0.002330,0.002278,0.003962,0.005390,0.006597,0.013984,0.008262,0.020351,0.133295,0.016835,0.028326,0.106687,0.001352,0.009271,1.859627,0.487339,0.220046,0.165484,0.160676,0.216975,0.138701,0.161931,0.179085,0.139793,0.172295,0.176132,0.126652,0.001452,0.000796,0.008935,0.001392,0.000986,0.002428,0.017905,0.001948,0.001252,0.002097,0.002600,0.005696,0.005105,car_horn
0.016390,0.001284,2.871357,0.110741,0.199096,0.071078,0.012307,0.012347,-30.222109,2.745742,0.229802,0.664848,-0.015332,0.295817,0.064654,0.189105,0.072701,0.121880,0.077055,0.073873,0.052018,0.003619,0.000606,0.119762,0.001820,0.016261,0.002221,0.225067,0.000236,0.001087,0.004698,0.037456,0.001040,0.075079,0.010028,0.000606,0.178563,0.027502,0.023289,0.071866,0.007309,0.015343,0.658715,0.249300,0.186030,0.192534,0.179470,0.151234,0.158513,0.163109,0.154788,0.149144,0.150937,0.146273,0.133204,0.003317,0.000582,0.068474,0.001730,0.011969,0.002219,0.081269,0.000279,0.001112,0.004578,0.025412,0.001403,0.016176,car_horn
0.081349,0.070623,3.220463,0.138359,0.166286,0.755308,0.002575,0.126081,-21.820029,0.716356,0.131324,0.614937,0.424985,0.028933,0.485979,-0.074688,0.285760,0.166920,0.149812,0.332569,0.009700,0.002899,0.001659,0.105182,0.002253,0.008776,0.002123,0.031059,0.003730,0.003506,0.007680,0.032762,0.001488,0.030556,0.029315,0.023712,0.033115,0.012084,0.010783,0.286474,0.001102,0.030171,0.259772,0.326685,0.331574,0.296866,0.214669,0.227438,0.175219,0.168352,0.096957,0.151447,0.141784,0.175567,0.164818,0.001976,0.001205,0.053113,0.002015,0.004223,0.001654,0.026792,0.002195,0.002253,0.004471,0.020373,0.000787,0.013634,car_horn
0.052511,0.021247,2.991646,0.102870,0.144641,0.328113,0.008702,0.067776,-27.002466,0.963887,0.201203,-0.202552,0.114538,-0.134424,0.048125,0.082504,0.145104,0.219151,0.127978,0.125843,0.047798,0.003422,0.000704,0.107615,0.007428,0.004800,0.001623,0.082802,0.000301,0.001435,0.002332,0.006478,0.010998,0.040435,0.026247,0.025542,0.222964,0.019198,0.029812,0.204486,0.006838,0.032035,1.995518,0.665320,0.471585,0.604833,0.298964,0.289237,0.233779,0.316173,0.192578,0.207976,0.195985,0.175951,0.147803,0.002684,0.000567,0.083230,0.007776,0.006278,0.001090,0.077513,0.000223,0.000970,0.001954,0.005649,0.008070,0.026225,car_horn
0.028050,0.012229,3.150771,0.089045,0.155510,0.137696,0.005395,0.034496,-24.180804,2.683037,-0.128732,0.477218,0.095068,0.042821,-0.140916,0.026272,0.036934,-0.019518,-0.093627,0.032493,-0.022158,0.021355,0.004567,0.045236,0.020078,0.037280,0.012153,0.046228,0.002145,0.008138,0.020999,0.035241,0.005134,0.023116,0.006391,0.002946,0.078722,0.012183,0.018643,0.057618,0.001476,0.008142,0.183639,0.164832,0.150637,0.152836,0.143941,0.136957,0.141831,0.137964,0.137141,0.128744,0.135267,0.130901,0.124759,0.015362,0.003192,0.023749,0.015369,0.021019,0.009436,0.022232,0.001807,0.006389,0.013273,0.017771,0.003668,0.005709,car_horn
0.024251,0.006318,2.834426,0.097179,0.181594,0.214422,0.028758,0.032051,-31.698706,2.741801,0.349177,0.326681,0.384307,-0.073137,0.147105,-0.044471,0.244729,0.082330,0.218127,0.068998,0.133262,0.002016,0.000267,0.044704,0.001396,0.053630,0.001338,0.166137,0.000195,0.001598,0.005224,0.025950,0.000482,0.053776,0.019297,0.007869,0.289809,0.036198,0.032070,0.173857,0.024969,0.026892,1.646388,0.390620,0.302563,0.315653,0.234811,0.294085,0.204019,0.199744,0.156877,0.128088,0.200608,0.123851,0.142352,0.002465,0.000342,0.035530,0.001709,0.040533,0.002118,0.107511,0.000347,0.001927,0.004774,0.027134,0.000571,0.024430,car_horn
0.072754,0.028126,2.926428,0.254074,0.277418,0.401596,0.015845,0.067838,-31.076299,1.598912,0.477532,0.019681,0.056473,-0.065557,0.078395,0.160904,0.191408,0.226638,-0.002529,-0.019929,-0.085526,0.007796,0.001333,0.023570,0.000993,0.084102,0.000927,0.104170,0.000232,0.000564,0.001335,0.005896,0.001086,0.043563,0.046808,0.035214,0.195084,0.054775,0.031486,0.278535,0.014999,0.078922,2.169380,0.635060,0.303079,0.377000,0.184291,0.234655,0.129729,0.131270,0.154247,0.152883,0.133393,0.127060,0.122429,0.010787,0.003361,0.024871,0.001130,0.053317,0.001163,0.095253,0.000277,0.000611,0.001370,0.005389,0.002334,0.018591,car_horn
0.061487,0.041836,3.154008,0.125624,0.151238,0.486209,0.003288,0.089678,-22.012872,1.577971,0.018647,0.827986,0.186971,0.167578,-0.044769,-0.007358,-0.009818,-0.005389,0.013041,0.052828,0.017510,0.010302,0.005568,0.055043,0.009129,0.023738,0.005498,0.056301,0.002006,0.005999,0.015710,0.054107,0.002831,0.028387,0.009972,0.009439,0.098941,0.011065,0.014479,0.124463,0.000987,0.025247,0.410300,0.188118,0.180732,0.174446,0.153417,0.166834,0.161492,0.177075,0.157112,0.122934,0.145835,0.123175,0.130114,0.007531,0.004300,0.029982,0.005944,0.015688,0.003564,0.030085,0.001500,0.005085,0.009606,0.026823,0.001756,0.009296,car_horn
0.050846,0.017274,3.227799,0.097395,0.132123,0.333310,0.003521,0.078529,-22.459476,1.448064,-0.636630,0.548482,-0.000646,0.034504,-0.289593,-0.092222,-0.292970,-0.119940,-0.092933,-0.047084,-0.066640,0.013596,0.005501,0.029273,0.038582,0.019773,0.012335,0.015492,0.004775,0.008735,0.010778,0.013914,0.006341,0.013688,0.006595,0.003476,0.044073,0.010048,0.017699,0.104602,0.000704,0.013243,0.204913,0.187888,0.175816,0.177536,0.153134,0.168072,0.157523,0.155500,0.157819,0.147000,0.146310,0.150969,0.141282,0.008152,0.003833,0.016237,0.020342,0.010704,0.007362,0.006979,0.003554,0.005693,0.005852,0.006685,0.004238,0.004625,car_horn
0.060093,0.019050,3.051659,0.157353,0.205086,0.442060,0.008270,0.073066,-33.307063,1.861424,0.087353,-0.883640,-0.351255,-0.384427,0.167462,0.367644,0.485624,0.219936,-0.257116,-0.253783,-0.087803,0.041201,0.048734,0.014229,0.003589,0.004025,0.001371,0.060370,0.000424,0.001394,0.019096,0.008935,0.005546,0.033565,0.050403,0.030776,0.455218,0.047954,0.026641,0.428216,0.006966,0.074920,4.337671,1.080371,0.298260,0.754711,0.321021,0.518234,0.177247,0.170063,0.264840,0.159334,0.265518,0.155870,0.185394,0.039229,0.049270,0.014955,0.004171,0.005965,0.001404,0.057945,0.000516,0.001505,0.024876,0.009089,0.006092,0.011851,car_horn
0.063968,0.011296,3.142238,0.132136,0.155597,0.665849,0.002740,0.121154,-23.910243,1.885898,-0.167698,0.084113,0.154457,0.153295,0.048174,0.151352,-0.045728,-0.098891,0.103278,0.182602,-0.051868,0.010395,0.004847,0.035924,0.009174,0.015373,0.010047,0.062895,0.003865,0.007309,0.015713,0.047711,0.004833,0.024111,0.012721,0.002839,0.078484,0.015029,0.014599,0.169384,0.000896,0.029927,0.335886,0.227722,0.160388,0.153892,0.146942,0.142530,0.145697,0.144400,0.138609,0.141394,0.132616,0.131437,0.128066,0.006635,0.003245,0.019643,0.005117,0.007819,0.006199,0.032379,0.003221,0.004830,0.009440,0.019442,0.003300,0.007701,jackhammer
0.071489,0.040588,3.090090,0.161920,0.184415,0.570744,0.002850,0.100301,-23.669090,2.369488,0.345984,0.144769,0.130701,0.043908,-0.008861,0.004905,-0.032296,0.013416,-0.088463,0.072569,0.074378,0.008368,0.001951,0.081838,0.003142,0.016966,0.004015,0.171071,0.000975,0.004453,0.011367,0.021359,0.003898,0.053680,0.023838,0.010294,0.104640,0.021914,0.013042,0.203178,0.000923,0.077046,0.555154,0.185706,0.181817,0.143908,0.141699,0.158724,0.122900,0.122708,0.147614,0.138292,0.139071,0.131877,0.127550,0.006422,0.001306,0.038731,0.002232,0.007134,0.002847,0.046992,0.000663,0.003248,0.006439,0.011010,0.002952,0.013007,jackhammer
0.126284,0.011486,2.997190,0.170935,0.152499,1.244128,0.001512,0.219280,-23.835047,0.691658,-0.135615,0.054538,0.022955,0.885282,0.192385,-0.212069,0.015378,-0.024597,0.091417,-0.132188,0.147180,0.005636,0.003636,0.011377,0.005838,0.023263,0.007208,0.018715,0.005401,0.007015,0.010976,0.016157,0.006500,0.008798,0.023858,0.003341,0.160468,0.019319,0.013626,0.184640,0.000409,0.039030,0.772155,0.253168,0.165172,0.170735,0.170042,0.159247,0.142179,0.149595,0.132646,0.133829,0.132018,0.136203,0.125491,0.003232,0.002207,0.005460,0.002700,0.011493,0.003908,0.009873,0.004235,0.005183,0.005664,0.007739,0.003352,0.003162,jackhammer
0.035931,0.006977,3.191277,0.086355,0.135149,0.192566,0.004207,0.051885,-24.226471,2.201541,-0.242090,0.335265,-0.235735,0.111464,-0.125503,0.070153,-0.039181,0.064976,-0.098592,0.030379,0.051240,0.016269,0.006229,0.027060,0.016889,0.027303,0.013772,0.046368,0.003706,0.010000,0.019279,0.032779,0.006853,0.017277,0.006762,0.002698,0.067022,0.014924,0.024457,0.070989,0.001060,0.010769,0.366561,0.215927,0.182058,0.159709,0.154615,0.148479,0.149701,0.148644,0.143642,0.141851,0.137916,0.137299,0.131481,0.010170,0.004836,0.013266,0.011643,0.015016,0.009665,0.021512,0.002878,0.007076,0.010968,0.016880,0.005194,0.004552,jackhammer
0.200608,0.017300,3.248719,0.202521,0.140260,1.833595,0.000638,0.301578,-24.197147,0.493907,0.039413,0.298814,0.124378,0.151794,0.245994,0.225474,0.096585,-0.072047,0.108227,-0.191697,-0.303401,0.003573,0.002450,0.009323,0.003057,0.005156,0.002562,0.022133,0.001211,0.001608,0.003165,0.004612,0.001942,0.006060,0.014059,0.003481,0.058065,0.010374,0.006105,0.084723,0.000065,0.011404,0.511224,0.158383,0.177733,0.207541,0.148299,0.153345,0.133626,0.136507,0.131510,0.189939,0.132848,0.133279,0.118120,0.001684,0.001178,0.005741,0.001447,0.002547,0.001189,0.010604,0.000727,0.000842,0.001547,0.002148,0.000980,0.002908,jackhammer
0.048030,0.003292,2.962660,0.116184,0.152957,0.533506,0.004687,0.088920,-27.344384,2.645360,0.648223,0.171335,-0.017362,-0.099043,-0.300098,-0.465106,-0.411462,-0.285657,-0.223912,-0.045451,0.193238,0.009826,0.001019,0.021517,0.029552,0.059786,0.095642,0.022060,0.000700,0.003715,0.006058,0.011462,0.001140,0.033019,0.015509,0.001285,0.149635,0.019415,0.017726,0.227612,0.002933,0.040007,0.457819,0.274484,0.210580,0.182847,0.176411,0.153351,0.150399,0.147721,0.149164,0.147515,0.143879,0.129671,0.133859,0.009014,0.000880,0.013181,0.019318,0.035873,0.039127,0.013544,0.000680,0.003639,0.004362,0.007821,0.000873,0.008901,jackhammer
0.077089,0.002512,2.953315,0.127844,0.141743,0.802653,0.004040,0.116616,-28.164889,2.420958,0.604739,0.009397,-0.074474,-0.187647,-0.275190,-0.412550,-0.435512,-0.462506,-0.303895,0.071792,0.247064,0.006224,0.001070,0.016065,0.038079,0.074570,0.042813,0.016231,0.000650,0.005627,0.003943,0.005914,0.001004,0.025501,0.013538,0.001042,0.188288,0.018325,0.019209,0.137303,0.002470,0.017643,0.488799,0.239525,0.232708,0.150089,0.168136,0.166233,0.147684,0.140658,0.141750,0.148767,0.150758,0.115481,0.117848,0.005625,0.000702,0.009902,0.017766,0.043744,0.018125,0.009618,0.000516,0.004425,0.002236,0.004289,0.000679,0.008721,jackhammer
0.049483,0.010865,3.127796,0.141058,0.188789,0.312550,0.004201,0.059068,-24.605103,2.445034,-0.285971,0.172532,0.187049,-0.018355,-0.244632,-0.108886,-0.290576,-0.217300,-0.040575,0.150464,0.027338,0.009412,0.002476,0.034669,0.024049,0.043949,0.033569,0.044769,0.003552,0.007244,0.010334,0.044212,0.002819,0.026336,0.011575,0.003754,0.095820,0.017394,0.014230,0.110945,0.001377,0.023176,0.451111,0.217147,0.183924,0.165744,0.159071,0.155688,0.153009,0.145447,0.138078,0.143442,0.133685,0.134060,0.133526,0.006628,0.001800,0.017835,0.015993,0.028031,0.023882,0.024502,0.002791,0.005366,0.006130,0.023185,0.001965,0.006897,jackhammer
0.142531,0.002864,2.866347,0.218517,0.195261,1.568030,0.001651,0.287347,-27.100925,0.875240,0.170486,0.147879,0.103795,0.111178,-0.135996,-0.089630,-0.195272,-0.016709,-0.235518,0.008282,-0.117170,0.011346,0.003989,0.018338,0.010095,0.010699,0.008326,0.012166,0.003712,0.006586,0.007992,0.017315,0.003664,0.008742,0.030586,0.001669,0.235931,0.028320,0.015762,0.269167,0.000487,0.081463,0.980311,0.386355,0.251854,0.222047,0.207688,0.197066,0.186446,0.183397,0.173374,0.168853,0.159988,0.155191,0.156137,0.007524,0.002608,0.010936,0.007547,0.006525,0.005366,0.006721,0.002929,0.004281,0.004679,0.009425,0.002351,0.003541,jackhammer
0.110310,0.018789,3.170692,0.171285,0.157427,1.169642,0.003099,0.200345,-24.698371,0.838735,0.560420,0.310523,0.275047,0.275477,0.269596,0.164297,0.009373,0.167971,0.107236,0.052944,0.017266,0.003746,0.001068,0.023814,0.002435,0.013701,0.003906,0.175046,0.002166,0.002015,0.004787,0.027941,0.001393,0.048873,0.033949,0.008598,0.076341,0.014927,0.011174,0.319663,0.001688,0.058279,0.576973,0.255530,0.193467,0.181745,0.179907,0.176404,0.179300,0.172513,0.167181,0.155670,0.159146,0.144283,0.144480,0.002462,0.000818,0.015534,0.001846,0.009235,0.002491,0.086611,0.001578,0.001527,0.002831,0.021723,0.000906,0.022410,jackhammer
0.144805,0.006078,3.033992,0.226139,0.207313,1.489966,0.002306,0.282364,-25.858940,1.301579,0.414592,0.714464,0.512897,0.022770,0.059384,0.267259,-0.352657,0.089987,-0.100302,0.038265,-0.027222,0.008968,0.001149,0.041144,0.006160,0.010947,0.003193,0.102882,0.001137,0.001931,0.006410,0.038932,0.001023,0.032846,0.038363,0.002029,0.112115,0.026680,0.012780,0.340708,0.001136,0.076370,0.440868,0.224228,0.196193,0.170879,0.168925,0.154362,0.150895,0.150727,0.154109,0.143714,0.146152,0.141645,0.139535,0.006239,0.000730,0.021160,0.004436,0.006516,0.001923,0.051417,0.000678,0.001109,0.003909,0.027035,0.000592,0.011997,jackhammer
0.100789,0.011050,3.053916,0.199798,0.215799,0.943776,0.002569,0.184940,-25.362468,1.694193,0.200032,0.710553,0.498285,0.240232,0.014105,0.219321,-0.212094,0.144384,-0.159555,0.120694,0.094346,0.009607,0.000942,0.062550,0.004537,0.014800,0.002970,0.130405,0.000942,0.002069,0.005077,0.056623,0.001064,0.045522,0.028875,0.003580,0.113295,0.023713,0.015545,0.275277,0.001085,0.075661,0.416660,0.191867,0.173633,0.169283,0.155496,0.146370,0.138002,0.144929,0.134638,0.141476,0.131212,0.134828,0.126216,0.007109,0.000622,0.029682,0.003275,0.009165,0.001939,0.053995,0.000742,0.001267,0.003108,0.028193,0.000699,0.011453,jackhammer
0.048938,0.004954,3.042797,0.124640,0.169293,0.333462,0.003542,0.054895,-27.578375,2.176833,0.181387,0.503389,-0.248667,-0.025725,0.246827,-0.081769,-0.014455,-0.010184,-0.013988,0.006301,-0.029788,0.013901,0.003697,0.069055,0.012238,0.025773,0.006763,0.086519,0.001613,0.005420,0.015770,0.031572,0.004764,0.033204,0.013268,0.001510,0.119782,0.015174,0.013909,0.133985,0.001408,0.026098,0.619339,0.207592,0.196315,0.187145,0.156981,0.150810,0.134898,0.138810,0.146425,0.140223,0.136171,0.134071,0.129702,0.009360,0.002670,0.025608,0.008769,0.013817,0.004610,0.029953,0.001073,0.003773,0.009928,0.017726,0.003563,0.007649,jackhammer
0.035244,0.015099,3.067092,0.117541,0.166576,0.252825,0.004775,0.035714,-25.183787,1.954065,0.217032,0.546658,0.323598,0.313289,0.232399,0.185149,0.098288,0.138162,0.073728,0.108114,0.033364,0.006572,0.001562,0.078264,0.003978,0.039361,0.003649,0.094861,0.001474,0.002672,0.012255,0.062094,0.001602,0.044753,0.011447,0.005204,0.107771,0.016234,0.019491,0.102868,0.002050,0.019322,0.346788,0.187597,0.160619,0.163832,0.145058,0.148620,0.146204,0.139768,0.142178,0.136828,0.141795,0.134398,0.131158,0.005170,0.001195,0.040659,0.002989,0.021192,0.002745,0.045345,0.001335,0.002018,0.008767,0.033553,0.001212,0.010657,jackhammer
0.052937,0.009851,2.990154,0.140574,0.174901,0.435688,0.004570,0.068986,-24.881846,1.858836,0.304240,0.641917,-0.039701,0.103189,0.033955,-0.066920,0.157891,0.153784,-0.114751,-0.052125,-0.050635,0.012254,0.004589,0.076083,0.010242,0.021574,0.005979,0.124843,0.001638,0.004487,0.009801,0.031448,0.003249,0.041368,0.014445,0.003496,0.174265,0.017111,0.014688,0.171062,0.001761,0.036841,0.797175,0.298889,0.211605,0.215453,0.186421,0.191520,0.179665,0.184336,0.163169,0.156721,0.148607,0.144049,0.139104,0.008183,0.004294,0.041000,0.008108,0.011581,0.004678,0.059537,0.001379,0.003232,0.006165,0.017916,0.002410,0.013866,jackhammer
0.118192,0.014793,2.981583,0.262479,0.257919,0.851261,0.003359,0.199918,-25.454593,1.957541,0.213946,0.742045,0.226455,0.164865,0.080432,-0.009163,0.094114,0.087951,0.157414,0.110119,0.092232,0.003679,0.000748,0.092702,0.002798,0.014095,0.003189,0.164624,0.000873,0.002054,0.004047,0.052275,0.000954,0.055460,0.032173,0.004426,0.145816,0.021863,0.010842,0.239383,0.001567,0.096514,0.254894,0.178620,0.151347,0.159315,0.152087,0.149187,0.131573,0.146683,0.140036,0.139424,0.137019,0.131442,0.123633,0.002818,0.000506,0.053086,0.002082,0.009081,0.002392,0.067872,0.000649,0.001352,0.002831,0.036611,0.000592,0.012788,jackhammer
0.061479,0.005497,2.780384,0.166543,0.218502,0.400423,0.005849,0.098157,-28.539493,2.374890,0.226103,0.558263,0.070270,0.265149,0.039403,0.171858,0.018346,0.065359,0.093935,0.011012,0.140808,0.006492,0.001795,0.056012,0.005573,0.018068,0.004288,0.238474,0.000843,0.002854,0.006073,0.023878,0.002264,0.068141,0.026064,0.002717,0.199107,0.030201,0.016004,0.184981,0.003885,0.051841,1.004350,0.238112,0.187991,0.223989,0.166153,0.157373,0.147211,0.144796,0.139165,0.139306,0.137766,0.140091,0.133302,0.004100,0.001316,0.030776,0.003937,0.010077,0.002903,0.063348,0.000821,0.001961,0.003988,0.017239,0.001615,0.015798,jackhammer
0.164369,0.009830,2.751182,0.218159,0.208851,1.542763,0.002010,0.298536,-25.628056,1.262575,-0.348139,-0.122699,-0.076795,-0.228582,0.057139,-0.086173,0.026757,-0.050991,-0.065930,0.026537,0.076021,0.010983,0.006468,0.020642,0.010250,0.011303,0.007914,0.012139,0.002904,0.007506,0.010678,0.012232,0.007016,0.006682,0.040634,0.004666,0.277223,0.021782,0.012052,0.253741,0.000696,0.066353,0.864786,0.276352,0.211256,0.261506,0.215946,0.216015,0.191537,0.166154,0.159868,0.162995,0.155760,0.131362,0.156201,0.005681,0.003907,0.009915,0.004787,0.005113,0.004109,0.005899,0.002070,0.003918,0.005182,0.005456,0.003755,0.002270,jackhammer
