@RELATION knnModel
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {gun_shot,car_horn}

@DATA
0.073194,0.000789,3.244239,0.147572,0.187647,0.579793,0.002779,0.105934,-27.300519,0.967805,-0.538307,0.265891,-0.152506,-0.027332,-0.037877,0.075298,0.030044,-0.055969,0.061123,0.018986,0.011422,0.011230,0.008073,0.025984,0.011206,0.012066,0.010513,0.021172,0.004965,0.007639,0.009786,0.015732,0.008681,0.011366,0.011872,0.000803,0.045499,0.014607,0.013078,0.153709,0.000834,0.025473,0.476556,0.247416,0.210775,0.195752,0.185084,0.181639,0.184553,0.175167,0.173642,0.169917,0.169611,0.158952,0.159203,0.008104,0.006560,0.014212,0.007346,0.007308,0.007934,0.012353,0.004967,0.005844,0.006198,0.009963,0.006915,0.005260,gun_shot
0.018981,0.004275,2.967565,0.109735,0.187268,0.066886,0.025122,0.016299,-31.477173,3.014814,-0.236468,-0.077224,-0.005282,0.032897,-0.011356,0.273044,0.302668,0.102419,0.084420,0.085734,-0.036795,0.005039,0.005182,0.129403,0.004522,0.029902,0.002578,0.132525,0.001512,0.003366,0.005919,0.019673,0.005378,0.057395,0.007622,0.008605,0.222837,0.020332,0.020856,0.049347,0.023937,0.005589,1.706885,0.418373,0.275992,0.253894,0.201553,0.135448,0.155042,0.165611,0.150180,0.115177,0.113923,0.147714,0.112657,0.003670,0.005935,0.084458,0.003258,0.033984,0.002788,0.076286,0.001730,0.002438,0.005065,0.015541,0.005112,0.016855,gun_shot
0.106203,0.005164,3.135565,0.141066,0.122774,1.216663,0.002281,0.183204,-29.912539,0.194806,0.318133,0.061035,-0.087162,0.098674,-0.036568,0.193743,-0.080193,0.040541,0.014388,0.051158,-0.009243,0.007576,0.003524,0.028101,0.007212,0.013457,0.006539,0.030107,0.003085,0.004171,0.007354,0.015588,0.004055,0.011330,0.013480,0.004175,0.272844,0.016016,0.016812,0.189413,0.000492,0.034529,1.021818,0.504058,0.286935,0.168840,0.217496,0.151996,0.149818,0.132041,0.155249,0.159742,0.138652,0.122388,0.127917,0.005184,0.001998,0.015116,0.004234,0.007528,0.004023,0.020304,0.002119,0.002637,0.005077,0.010491,0.002132,0.005010,gun_shot
0.088398,0.006329,3.224609,0.127624,0.124104,0.984764,0.002415,0.138725,-29.534085,0.166002,0.158153,0.162304,-0.154808,0.116333,-0.036753,0.282141,-0.118802,0.035185,-0.032779,0.051916,0.005992,0.008977,0.003916,0.026774,0.009572,0.015472,0.007231,0.030033,0.002915,0.004181,0.010101,0.017608,0.003703,0.011484,0.010791,0.007395,0.073551,0.014266,0.021019,0.153157,0.000466,0.022221,1.706947,0.666448,0.268167,0.215703,0.226580,0.125681,0.155278,0.126095,0.129781,0.145108,0.098611,0.100224,0.114279,0.007189,0.001865,0.019033,0.006027,0.010361,0.003798,0.015592,0.001668,0.002960,0.007779,0.012217,0.002021,0.004874,gun_shot
0.105836,0.010572,3.159665,0.136910,0.116679,1.147091,0.002338,0.165473,-27.745866,-0.436705,0.060236,-0.015797,-0.243831,0.073425,-0.057983,0.180420,-0.097046,0.025586,0.003417,0.048153,0.016644,0.006168,0.003647,0.017380,0.006437,0.010171,0.005796,0.019572,0.003140,0.003644,0.006052,0.013182,0.003849,0.007943,0.014968,0.012589,0.187735,0.014827,0.019973,0.182805,0.000519,0.029729,2.034869,0.741187,0.306775,0.219813,0.290494,0.164145,0.171231,0.158730,0.154333,0.143054,0.146241,0.148638,0.143890,0.004401,0.002296,0.012423,0.004309,0.006550,0.003420,0.013684,0.001858,0.002126,0.004578,0.010842,0.002422,0.003964,gun_shot
0.057460,0.002446,3.076296,0.175798,0.248581,0.277030,0.004727,0.056030,-38.270699,2.106402,-1.108466,0.359882,-0.052759,-0.081806,0.035743,0.059293,0.002749,-0.025423,-0.027770,0.084963,0.123451,0.007158,0.005431,0.045723,0.008031,0.032429,0.007042,0.122566,0.002549,0.005720,0.007841,0.016122,0.004459,0.036794,0.021566,0.007043,0.177156,0.025651,0.018964,0.189381,0.002129,0.037216,1.167460,0.372024,0.255350,0.223299,0.184480,0.169384,0.151546,0.153473,0.134027,0.140681,0.153470,0.147277,0.146343,0.005733,0.003894,0.034255,0.005565,0.022060,0.004221,0.071410,0.001986,0.004098,0.005731,0.009192,0.003178,0.017749,gun_shot
0.029953,0.001344,3.081355,0.099639,0.169733,0.160501,0.005427,0.038929,-34.434406,2.903800,-0.388282,-0.108805,-0.209339,0.143074,0.132884,0.151132,-0.003802,-0.040097,-0.177748,-0.103246,-0.051010,0.045212,0.008207,0.035054,0.023473,0.024391,0.007759,0.022554,0.002987,0.007379,0.011429,0.024392,0.007769,0.016917,0.009156,0.001945,0.200964,0.020028,0.025561,0.105746,0.001464,0.016288,2.415616,0.369485,0.242384,0.186088,0.168842,0.132125,0.163024,0.098715,0.090681,0.107979,0.109323,0.158780,0.122745,0.015260,0.007721,0.013917,0.011367,0.008346,0.004240,0.012692,0.001725,0.005738,0.005606,0.013352,0.007518,0.003370,gun_shot
0.073486,0.004914,3.025097,0.186396,0.209171,0.567514,0.009293,0.110850,-34.950299,1.321257,-0.457147,0.331226,0.101489,-0.007982,0.051177,0.287019,0.355095,0.120342,-0.073795,0.070155,0.323159,0.005839,0.004149,0.056964,0.002917,0.048954,0.003099,0.087265,0.001438,0.001996,0.003718,0.016765,0.005093,0.036227,0.037320,0.013719,0.212327,0.042514,0.026209,0.498769,0.027209,0.121410,2.886912,0.556753,0.375251,0.162247,0.167554,0.137890,0.161377,0.141152,0.122607,0.132560,0.124097,0.105416,0.126222,0.004459,0.003948,0.037443,0.002011,0.017695,0.002278,0.051598,0.001157,0.001535,0.002367,0.012249,0.004351,0.012967,gun_shot
0.122442,0.004960,3.195568,0.171034,0.149055,1.160963,0.013939,0.211956,-35.359034,-0.853994,-0.535044,0.401071,0.324961,0.704842,0.182936,-0.071245,-0.006789,0.245469,-0.160616,0.004625,0.231374,0.002318,0.001578,0.010620,0.002558,0.056216,0.001327,0.020847,0.003462,0.003858,0.003146,0.005498,0.002569,0.019321,0.029892,0.005191,0.078857,0.031134,0.013204,0.292324,0.053476,0.053747,1.580201,0.384505,0.280015,0.212121,0.161217,0.168674,0.196888,0.137879,0.107157,0.101638,0.151329,0.124623,0.103519,0.001833,0.000823,0.009045,0.001571,0.011714,0.000586,0.015278,0.001947,0.002201,0.001992,0.002344,0.001828,0.004631,gun_shot
0.084054,0.001955,3.232412,0.153630,0.160193,0.658840,0.016914,0.107063,-38.221743,-0.184101,-0.523085,0.674920,0.224127,0.373156,0.046793,0.143038,0.053612,0.074533,-0.005363,0.045193,0.026831,0.005652,0.002055,0.020869,0.002777,0.075174,0.001647,0.037046,0.001433,0.001870,0.004789,0.006271,0.000775,0.027959,0.040863,0.002547,0.048030,0.044973,0.019401,0.334253,0.067876,0.055771,1.572701,0.344110,0.192129,0.168842,0.119699,0.127661,0.127003,0.068777,0.070711,0.121292,0.079722,0.082642,0.113312,0.003022,0.001538,0.012901,0.001590,0.011471,0.000897,0.018599,0.001039,0.001672,0.002230,0.003213,0.000434,0.003719,gun_shot
0.042459,0.007746,3.080404,0.096617,0.126139,0.384187,0.024351,0.070869,-37.252551,0.477337,-0.332038,0.337769,0.262820,0.374868,0.156673,0.083147,0.091950,0.108787,0.062487,0.128999,0.064960,0.001533,0.000976,0.063635,0.001153,0.072980,0.000674,0.108441,0.001505,0.000681,0.002463,0.005940,0.000646,0.052572,0.028718,0.014675,0.105877,0.033417,0.022061,0.280538,0.075962,0.051647,1.853791,0.360484,0.210755,0.176252,0.124226,0.131773,0.114209,0.104548,0.097649,0.093068,0.080171,0.074829,0.092421,0.001514,0.000665,0.045885,0.000929,0.018091,0.000559,0.070062,0.001562,0.000538,0.001962,0.003972,0.000557,0.017455,gun_shot
0.089937,0.014923,3.009800,0.197467,0.208583,0.765402,0.006727,0.144737,-32.393853,1.342023,-0.242683,0.239196,0.283015,0.097076,0.007178,0.006654,-0.088303,-0.116889,0.026265,0.013339,-0.028296,0.007032,0.001773,0.021311,0.007485,0.070643,0.004278,0.039679,0.002410,0.002221,0.008307,0.011750,0.002202,0.026627,0.037167,0.022292,0.350628,0.032890,0.022530,0.385612,0.018846,0.080719,2.363042,0.598983,0.403277,0.223068,0.191770,0.145763,0.135841,0.140864,0.156381,0.146389,0.134187,0.142971,0.114362,0.005006,0.001800,0.014939,0.005209,0.022414,0.003871,0.043698,0.002950,0.001602,0.006000,0.009069,0.001939,0.012816,gun_shot
0.023225,0.007877,3.250901,0.092946,0.151247,0.163359,0.013744,0.033859,-38.116530,1.437750,-0.615069,0.203580,0.257385,0.215576,0.030443,0.025069,0.036095,0.025378,0.001405,0.053852,0.001851,0.003382,0.001387,0.007195,0.003090,0.122564,0.001578,0.014638,0.002809,0.000843,0.005570,0.004222,0.000981,0.035763,0.012209,0.015896,0.038973,0.025097,0.021519,0.119557,0.049625,0.024777,1.739599,0.296803,0.302203,0.117029,0.125043,0.114717,0.132109,0.120261,0.128907,0.127247,0.128783,0.106588,0.104271,0.003905,0.001210,0.004008,0.002487,0.016430,0.001341,0.015047,0.003622,0.000834,0.006367,0.003971,0.000956,0.005897,gun_shot
0.068124,0.010717,3.013096,0.136282,0.161611,0.661351,0.021648,0.119822,-33.230354,1.175079,-0.199150,0.285337,0.316813,0.187484,0.033548,0.076578,0.047046,0.016070,0.054065,0.033253,0.043208,0.003526,0.001933,0.049752,0.002952,0.053102,0.002583,0.120243,0.001473,0.002661,0.003512,0.009499,0.001722,0.046751,0.028111,0.015257,0.241293,0.027572,0.020558,0.303311,0.043969,0.058092,1.811206,0.532158,0.323640,0.178849,0.138845,0.152819,0.120255,0.126728,0.111285,0.095616,0.116622,0.120453,0.127091,0.002787,0.001654,0.041175,0.002111,0.022227,0.001483,0.078975,0.001653,0.002485,0.002095,0.005978,0.001242,0.018683,gun_shot
0.023992,0.001940,2.939312,0.089911,0.150933,0.319907,0.023567,0.037709,-38.337369,1.559186,-0.024028,0.444683,0.290812,0.221300,0.108703,0.167987,0.057138,0.060860,0.079923,0.068669,0.066958,0.001583,0.000499,0.082144,0.001324,0.051944,0.000742,0.189914,0.000661,0.000462,0.001668,0.010308,0.000502,0.069589,0.019966,0.004531,0.184278,0.030552,0.019854,0.199636,0.042615,0.034407,1.859239,0.325042,0.255095,0.146096,0.135485,0.129861,0.095958,0.086439,0.089610,0.076132,0.092858,0.100884,0.088158,0.001447,0.000457,0.048573,0.001156,0.008944,0.000740,0.077021,0.000803,0.000404,0.001544,0.009433,0.000485,0.017396,gun_shot
0.026004,0.004066,3.038553,0.080828,0.136785,0.208674,0.030338,0.038389,-39.990878,0.910258,-0.316242,0.299438,0.244442,0.311453,0.162766,0.117993,0.086906,0.096068,0.087470,0.122104,0.054345,0.001703,0.001208,0.033188,0.001502,0.099963,0.001274,0.067275,0.001761,0.001603,0.002660,0.005301,0.001276,0.041516,0.013272,0.009692,0.164393,0.018665,0.018657,0.131704,0.070357,0.022050,2.085383,0.298321,0.223140,0.146802,0.169421,0.118553,0.090261,0.099119,0.082402,0.098204,0.076617,0.100737,0.091452,0.001130,0.000791,0.026802,0.000959,0.019018,0.000904,0.056133,0.001468,0.001409,0.001871,0.005065,0.001340,0.010575,gun_shot
0.019011,0.002522,3.032309,0.195947,0.250622,0.203360,0.034446,0.017060,-39.494850,1.216743,0.571861,0.410671,0.120012,0.120949,0.009508,0.121646,0.025204,0.126667,0.023353,0.052461,0.090619,0.000819,0.000183,0.009637,0.000730,0.141493,0.000584,0.035776,0.000156,0.000476,0.001184,0.002259,0.000346,0.043195,0.028024,0.010164,0.323930,0.073213,0.067090,0.277512,0.064505,0.053238,6.259418,0.784634,0.227633,0.182801,0.124469,0.144790,0.102322,0.109385,0.181126,0.173226,0.128290,0.074427,0.114659,0.001287,0.000398,0.013796,0.001807,0.039269,0.001327,0.051636,0.000370,0.001153,0.001998,0.003749,0.000835,0.004081,gun_shot
0.012835,0.010791,2.871374,0.130744,0.206324,0.168036,0.030816,0.032167,-37.129449,1.359743,0.770513,0.425757,0.269047,0.283764,0.114994,0.174600,0.019329,0.085367,0.076575,0.021588,0.056670,0.000286,0.000076,0.018366,0.000389,0.133704,0.000165,0.050583,0.000104,0.000245,0.000498,0.002230,0.000113,0.043197,0.030297,0.023999,0.473184,0.051694,0.028094,0.341221,0.046761,0.087245,5.654010,0.930204,0.388110,0.206140,0.269859,0.226117,0.124054,0.149082,0.148897,0.122964,0.139473,0.143388,0.100526,0.000452,0.000160,0.025941,0.000796,0.040080,0.000295,0.060770,0.000257,0.000600,0.000946,0.003361,0.000205,0.007970,gun_shot
0.013852,0.012747,2.907979,0.138566,0.177433,0.293291,0.035134,0.035099,-34.238879,0.287530,0.364344,0.603414,0.009032,0.217645,0.010829,0.245795,0.060698,0.039500,0.045647,0.018442,0.062273,0.000436,0.000243,0.013166,0.000442,0.131775,0.000295,0.042326,0.000153,0.000279,0.000527,0.002324,0.000217,0.045102,0.022154,0.026525,0.664627,0.066611,0.027396,0.472322,0.062236,0.081103,4.953222,1.057121,0.318289,0.383052,0.294452,0.184146,0.148609,0.149078,0.170166,0.176781,0.161557,0.126163,0.126671,0.000656,0.000389,0.023390,0.000681,0.052888,0.000435,0.075014,0.000266,0.000452,0.000790,0.004184,0.000343,0.013555,gun_shot
0.018425,0.001864,3.153452,0.150501,0.215873,0.253887,0.018393,0.040154,-39.522416,0.698667,-0.083900,0.358331,0.347262,0.181249,0.065811,0.107188,0.041339,0.086911,0.002077,-0.008943,0.026423,0.000584,0.000578,0.003037,0.000583,0.144555,0.000552,0.005918,0.000394,0.000486,0.000654,0.000854,0.000563,0.040322,0.040468,0.006987,0.340316,0.040326,0.035870,0.445082,0.037714,0.087212,4.033801,0.754049,0.350154,0.204178,0.201307,0.170249,0.194526,0.142875,0.180320,0.128766,0.146532,0.149603,0.128813,0.000890,0.000883,0.006935,0.000802,0.038521,0.000909,0.010888,0.000624,0.000779,0.000939,0.001192,0.001160,0.010072,gun_shot
0.069567,0.001796,2.981485,0.228275,0.252408,0.474533,0.005833,0.034111,-39.220414,1.588169,-0.036486,0.207266,0.171061,-0.054463,0.058530,0.045435,-0.021134,0.038065,-0.014100,0.007770,0.004358,0.004800,0.002245,0.023392,0.005003,0.093280,0.003558,0.067571,0.001285,0.002649,0.004328,0.008322,0.002125,0.036706,0.034423,0.006869,0.228978,0.054379,0.044144,0.219594,0.005550,0.034277,4.214806,0.326120,0.335145,0.208970,0.216662,0.201490,0.153271,0.131622,0.134979,0.156219,0.145245,0.140357,0.144909,0.006388,0.002494,0.022197,0.005010,0.043989,0.003589,0.062811,0.001243,0.002383,0.004253,0.008020,0.002624,0.014153,gun_shot
0.067233,0.001890,3.135925,0.193664,0.233615,0.490345,0.003790,0.028015,-38.727740,2.034387,0.076187,0.431631,0.120593,0.091687,-0.020348,0.053619,0.007203,-0.023387,0.021098,-0.017373,0.056563,0.008773,0.001709,0.024378,0.007021,0.092746,0.005401,0.033251,0.001132,0.003284,0.006971,0.019924,0.002273,0.028681,0.022458,0.005442,0.161735,0.026814,0.022369,0.198080,0.002678,0.020290,2.256957,0.254537,0.172776,0.173445,0.157853,0.162664,0.157103,0.140389,0.171019,0.140640,0.126166,0.133158,0.135837,0.008663,0.001542,0.015831,0.006783,0.029393,0.004195,0.026028,0.001021,0.002675,0.004943,0.016749,0.001899,0.005773,gun_shot
0.040336,0.003537,2.928226,0.150130,0.198098,0.447605,0.013663,0.068537,-36.356650,1.298627,0.228470,0.498943,0.290149,0.158213,0.093165,0.136325,0.017158,0.041913,0.056370,-0.005168,0.046691,0.001870,0.000696,0.046986,0.002860,0.088015,0.002012,0.071363,0.000528,0.000983,0.002826,0.012983,0.000839,0.042220,0.042062,0.009587,0.373324,0.036563,0.024775,0.549018,0.016008,0.094211,3.486867,0.674365,0.307362,0.244351,0.225507,0.253255,0.184626,0.146253,0.155422,0.148268,0.166239,0.140511,0.118358,0.001561,0.000851,0.045523,0.002805,0.041974,0.002675,0.057554,0.000851,0.001229,0.002903,0.014818,0.001374,0.017984,gun_shot
0.055770,0.008894,2.963712,0.138476,0.182432,0.390929,0.014206,0.061615,-32.457902,2.203782,-0.205883,0.667033,0.164671,-0.025784,-0.293022,-0.084923,-0.143700,-0.098520,0.022998,-0.063954,-0.103082,0.018852,0.004550,0.032727,0.015048,0.039126,0.013654,0.028612,0.001961,0.008022,0.027268,0.029286,0.006146,0.021427,0.025789,0.010570,0.360722,0.042041,0.030037,0.338872,0.037158,0.049063,2.904809,0.578669,0.382164,0.306497,0.403449,0.293786,0.242355,0.181747,0.157880,0.155884,0.158137,0.158950,0.167776,0.016065,0.003905,0.021788,0.012455,0.030765,0.015606,0.019045,0.001861,0.007136,0.022495,0.018966,0.006100,0.008234,gun_shot
0.046563,0.020411,2.843337,0.133398,0.172463,0.360039,0.012844,0.053772,-29.731540,0.788824,-0.480533,0.405746,0.490664,0.209551,0.117433,0.318577,0.011122,0.108128,0.056177,-0.057122,0.062641,0.002715,0.001726,0.068668,0.002833,0.074394,0.002501,0.089254,0.001092,0.001395,0.002779,0.006401,0.001940,0.040518,0.030856,0.040857,0.455763,0.026498,0.027966,0.282363,0.017190,0.051301,4.329138,0.605928,0.489295,0.207462,0.211677,0.198273,0.162313,0.155688,0.157014,0.167585,0.137116,0.116426,0.107361,0.003285,0.002230,0.063222,0.003396,0.046371,0.002947,0.070356,0.001230,0.001703,0.003396,0.006400,0.002407,0.017633,gun_shot
0.049755,0.022606,2.840448,0.141239,0.178980,0.358775,0.012884,0.055338,-29.225182,1.551284,-0.044064,0.428347,0.186344,0.189953,0.171104,0.235263,0.093721,0.063547,0.143712,0.088707,0.086109,0.002421,0.001638,0.076992,0.002231,0.031031,0.003670,0.205724,0.001264,0.001701,0.004114,0.014885,0.001373,0.063385,0.021236,0.045303,0.354708,0.029415,0.022702,0.230138,0.010542,0.046505,3.363112,0.496409,0.329399,0.248550,0.254399,0.245983,0.168531,0.238335,0.200001,0.151082,0.125653,0.143589,0.103721,0.002033,0.001584,0.063998,0.001653,0.021461,0.004362,0.084783,0.001598,0.001872,0.005068,0.010097,0.001426,0.019967,gun_shot
0.130892,0.002520,3.174796,0.295831,0.289897,0.876400,0.001739,0.190136,-31.114670,2.136106,-0.001401,0.224593,0.085726,-0.147766,-0.039691,-0.009637,0.031348,0.026111,-0.031047,0.034955,0.005753,0.012809,0.003840,0.023885,0.015423,0.017905,0.010772,0.031796,0.001714,0.008735,0.018134,0.063346,0.005797,0.021721,0.030321,0.003871,0.074870,0.024439,0.012605,0.244994,0.000935,0.099142,1.187912,0.309222,0.219526,0.151957,0.159083,0.157620,0.143843,0.155149,0.159186,0.135715,0.165073,0.144471,0.133559,0.007413,0.002661,0.011898,0.011907,0.011640,0.008942,0.019845,0.001298,0.007292,0.013036,0.028639,0.004283,0.007073,gun_shot
0.016619,0.000525,2.712500,0.068508,0.108347,0.137827,0.024084,0.018150,-42.702468,1.023124,-0.392413,0.257896,-0.032808,0.291108,-0.007021,0.073036,0.052704,0.098105,0.020760,0.072795,0.067412,0.003934,0.002060,0.040999,0.003873,0.007366,0.004763,0.127554,0.001966,0.003489,0.005487,0.022432,0.002403,0.039601,0.009394,0.000870,0.445928,0.048724,0.061636,0.109904,0.036595,0.011325,2.979640,0.860050,0.471694,0.276176,0.314956,0.222049,0.206290,0.183603,0.200229,0.181717,0.126619,0.142294,0.126012,0.004775,0.002278,0.046938,0.005369,0.006750,0.006109,0.047458,0.002876,0.005483,0.005979,0.020229,0.002339,0.015104,gun_shot
0.076018,0.002499,3.180526,0.149516,0.182111,0.655729,0.003809,0.128027,-26.771603,1.940871,-0.104140,-0.003211,0.002634,0.167224,0.100751,0.029009,-0.073711,-0.012820,-0.089900,-0.078925,-0.046940,0.023035,0.005772,0.033794,0.012710,0.022269,0.013657,0.043865,0.003113,0.007625,0.011290,0.022223,0.006148,0.019170,0.023857,0.002016,0.082864,0.016430,0.013472,0.278250,0.001425,0.046608,0.422190,0.311556,0.233182,0.193248,0.191244,0.189277,0.180002,0.185815,0.167409,0.158817,0.167128,0.162209,0.148541,0.017399,0.005266,0.020730,0.009365,0.013976,0.011721,0.034615,0.002774,0.005838,0.007466,0.013293,0.005377,0.009739,car_horn
0.016038,0.001602,2.920754,0.085226,0.161339,0.060428,0.017290,0.017151,-30.258109,2.378167,-0.169142,0.747516,0.236177,0.359287,0.157823,0.168576,0.126485,0.099993,0.088338,0.046141,0.015166,0.004461,0.001264,0.061280,0.003391,0.043235,0.001982,0.151307,0.001000,0.001739,0.008085,0.045777,0.001484,0.052056,0.007091,0.001067,0.176189,0.023299,0.032312,0.042670,0.012873,0.010558,0.551042,0.221861,0.224835,0.196265,0.170558,0.163724,0.152815,0.153532,0.150163,0.144908,0.144067,0.140962,0.138740,0.003777,0.001285,0.039585,0.002919,0.028687,0.001760,0.079730,0.001244,0.001613,0.006649,0.027391,0.001489,0.015952,car_horn
0.233194,0.008454,3.104338,0.420745,0.333117,1.274289,0.003033,0.563991,-34.598473,1.608165,0.426209,0.475668,0.190349,0.134673,0.131430,0.177041,0.101718,0.126995,-0.015710,-0.026530,0.009885,0.012066,0.000956,0.036652,0.002821,0.014521,0.002481,0.121197,0.000506,0.001170,0.005534,0.015312,0.007529,0.037459,0.069578,0.020220,0.107611,0.053937,0.027835,0.487629,0.002727,0.325261,1.724012,0.370652,0.256060,0.192843,0.270248,0.254016,0.185144,0.160080,0.163460,0.150509,0.188756,0.150877,0.132829,0.017765,0.000948,0.026232,0.002341,0.011895,0.001938,0.058404,0.000383,0.000930,0.004815,0.011927,0.013490,0.014573,car_horn
0.079103,0.030146,3.125147,0.163111,0.198673,0.629638,0.005358,0.101797,-23.152823,2.261730,0.296490,0.499800,-0.315371,0.304712,0.101750,-0.037136,0.140860,-0.024399,0.015551,-0.165348,0.059689,0.013115,0.003214,0.054630,0.005582,0.013101,0.008186,0.072682,0.001282,0.005940,0.033643,0.063759,0.003946,0.031468,0.041918,0.015849,0.083440,0.030738,0.017623,0.308150,0.001881,0.063814,0.389614,0.299147,0.229977,0.213271,0.140127,0.241241,0.168295,0.176052,0.123176,0.161526,0.112825,0.136734,0.121942,0.011288,0.002966,0.032964,0.004348,0.010258,0.007637,0.034628,0.000830,0.004490,0.018468,0.028724,0.002707,0.008609,car_horn
0.080879,0.046274,3.188249,0.164623,0.201999,0.325893,0.004379,0.117940,-28.135757,0.316003,-1.520340,0.328685,-0.281164,-0.379200,-0.375527,0.473885,0.681299,0.212162,-0.401261,-0.067873,-0.071385,0.005133,0.001159,0.018854,0.004792,0.001079,0.000832,0.021878,0.000285,0.000673,0.011074,0.006455,0.077428,0.027164,0.047462,0.029922,0.228640,0.086898,0.072062,0.225925,0.003734,0.110490,4.004700,0.662033,0.485112,0.413313,0.343602,0.330099,0.320327,0.235370,0.253356,0.211099,0.218998,0.146918,0.176099,0.003348,0.000817,0.018912,0.003174,0.001746,0.000854,0.037567,0.000259,0.000550,0.005716,0.007137,0.038975,0.011873,car_horn
0.030467,0.012762,2.979394,0.126223,0.190523,0.192190,0.006956,0.027444,-26.904707,1.763110,0.351365,0.842394,0.225169,0.266723,0.146403,0.102216,0.075020,0.048031,0.034571,0.054750,0.105660,0.004246,0.000787,0.140537,0.004859,0.018818,0.002332,0.153332,0.000590,0.001396,0.004824,0.045548,0.001067,0.063641,0.011140,0.006594,0.141947,0.017855,0.016600,0.081340,0.003802,0.016271,0.540996,0.210251,0.191645,0.185220,0.153606,0.141503,0.149362,0.136354,0.145930,0.141348,0.133609,0.129671,0.131433,0.003534,0.000530,0.076353,0.004082,0.012817,0.002039,0.077421,0.000483,0.001049,0.004102,0.034713,0.000830,0.014965,car_horn
0.023693,0.045530,2.976459,0.103078,0.169428,0.127377,0.009277,0.027414,-23.917550,1.551146,0.283526,0.983721,0.094634,0.204204,0.183004,0.233248,0.202899,0.032282,-0.090443,-0.007170,0.071500,0.004832,0.000527,0.168908,0.003787,0.014565,0.001747,0.157315,0.000389,0.001086,0.003971,0.033752,0.001504,0.067441,0.007384,0.026155,0.154362,0.015704,0.018975,0.054769,0.005073,0.018062,1.095765,0.176794,0.179465,0.155879,0.140687,0.137657,0.169628,0.170017,0.157125,0.154653,0.134869,0.130636,0.132592,0.003352,0.000405,0.088907,0.003107,0.011485,0.001755,0.077258,0.000343,0.000912,0.003258,0.033559,0.001282,0.015290,car_horn
0.035260,0.007770,3.157430,0.094173,0.153563,0.205246,0.007165,0.046224,-25.721537,2.351971,-0.124348,0.113209,0.202446,0.320765,0.062018,0.105924,0.016656,0.077528,-0.052409,0.011287,0.062291,0.014776,0.004219,0.041741,0.013158,0.034045,0.010626,0.042458,0.003049,0.006590,0.015130,0.038500,0.007763,0.024185,0.012199,0.004863,0.095262,0.019153,0.026732,0.115382,0.002846,0.020884,0.589078,0.381262,0.265004,0.263284,0.218056,0.218054,0.206759,0.197563,0.203627,0.194869,0.189789,0.204394,0.192084,0.012545,0.004796,0.026785,0.012161,0.023351,0.010221,0.027536,0.004743,0.007704,0.013368,0.026804,0.008613,0.008000,car_horn
